image_name,optimal_clusters
000000460040,23
000000460042,5
000000460043,21
000000460049,5
000000460045,26
000000460052,10
000000460068,7
000000460055,6
000000460053,3
000000460059,12
000000460078,26
000000460094,3
000000460073,3
000000460092,21
000000460091,3
000000460095,4
000000460097,3
000000460099,3
000000460100,3
000000460113,3
000000460107,9
000000460114,8
000000460115,3
000000460126,3
000000460125,16
000000460118,4
000000460131,3
000000460129,5
000000460134,26
000000460139,3
000000460143,4
000000460148,9
000000460145,3
000000460149,3
000000460156,3
000000460164,23
000000460168,25
000000460188,23
000000460186,15
000000460183,4
000000460202,11
000000460199,5
000000460187,26
000000460226,3
000000460198,3
000000460208,11
000000460222,3
000000460235,4
000000460231,25
000000460228,6
000000460234,3
000000460236,3
000000460240,5
000000460243,3
000000460254,3
000000460263,11
000000460251,3
000000460279,8
000000460286,3
000000460266,3
000000460289,3
000000460287,21
000000460294,25
000000460290,4
000000460296,10
000000460326,5
000000460312,3
000000460339,5
000000460342,3
000000460307,3
000000460344,16
000000460343,22
000000460353,3
000000460346,4
000000460361,20
000000460362,20
000000460364,10
000000460363,24
000000460392,13
000000460370,4
000000460373,20
000000460378,3
000000460389,5
000000460390,3
000000460403,3
000000460413,4
000000460405,3
000000460415,16
000000460407,3
000000460408,24
000000460417,3
000000460422,3
000000460430,8
000000460441,3
000000460442,11
000000460448,3
000000460454,4
000000460446,3
000000460453,15
000000460458,17
000000460470,18
000000460459,3
000000460461,8
000000460460,3
000000460482,7
000000460491,10
000000460484,4
000000460495,3
000000460505,8
000000460503,3
000000460507,3
000000460533,3
000000460496,8
000000460514,3
000000460565,25
000000460559,22
000000460576,4
000000460567,21
000000460575,7
000000460568,4
000000460578,3
000000460598,3
000000460617,4
000000460623,5
000000460628,3
000000460621,3
000000460625,3
000000460643,4
000000460642,4
000000460632,4
000000460661,8
000000460646,7
000000460665,4
000000460652,3
000000460676,20
000000460666,4
000000460673,22
000000460684,4
000000460694,3
000000460675,22
000000460703,8
000000460702,19
000000460704,3
000000460711,3
000000460705,5
000000460722,3
000000460712,23
000000460715,3
000000460730,23
000000460728,3
000000460723,3
000000460739,3
000000460732,3
000000460737,3
000000460757,8
000000460761,3
000000460781,3
000000460773,14
000000460780,10
000000460755,26
000000460783,3
000000460810,5
000000460791,3
000000460813,3
000000460809,4
000000460821,9
000000460830,9
000000460812,3
000000460833,17
000000460857,3
000000460837,3
000000460858,4
000000460863,19
000000460862,3
000000460872,15
000000460866,22
000000460879,13
000000460880,5
000000460882,18
000000460896,24
000000460903,4
000000460885,4
000000460897,16
000000460901,7
000000460910,3
000000460915,5
000000460918,26
000000460937,3
000000460909,11
000000460916,3
000000460938,5
000000460931,25
000000460964,3
000000460972,3
000000460944,6
000000460980,3
000000460950,21
000000460962,4
000000460982,3
000000460986,3
000000460988,3
000000460987,26
000000460991,10
000000460995,4
000000460996,3
000000460997,3
000000461004,3
000000461007,3
000000461002,3
000000460998,11
000000461015,3
000000461016,26
000000461017,3
000000461018,3
000000461024,7
000000461063,3
000000461042,8
000000461019,4
000000461027,26
000000461030,26
000000461073,26
000000461098,11
000000461092,5
000000461086,13
000000461099,4
000000461110,4
000000461114,4
000000461118,3
000000461121,4
000000461123,12
000000461124,3
000000461128,3
000000461129,3
000000461130,3
000000461147,24
000000461156,9
000000461162,25
000000461170,3
000000461175,3
000000461181,4
000000461183,3
000000461172,4
000000461187,21
000000461189,24
000000461201,3
000000461208,3
000000461211,8
000000461217,3
000000461221,3
000000461226,18
000000461222,15
000000461224,3
000000461245,3
000000461236,8
000000461250,5
000000461248,3
000000461252,4
000000461256,3
000000461255,3
000000461254,7
000000461262,25
000000461278,3
000000461265,3
000000461281,3
000000461267,5
000000461295,4
000000461300,4
000000461286,10
000000461283,3
000000461333,18
000000461306,4
000000461311,7
000000461326,5
000000461301,21
000000461331,3
000000461334,26
000000461339,3
000000461350,15
000000461336,13
000000461361,8
000000461340,3
000000461371,8
000000461365,26
000000461378,4
000000461404,3
000000461389,15
000000461408,3
000000461414,3
000000461410,3
000000461427,3
000000461428,14
000000461430,3
000000461429,3
000000461434,4
000000461443,3
000000461442,3
000000461435,25
000000461445,3
000000461447,16
000000461458,9
000000461467,3
000000461450,25
000000461464,3
000000461477,3
000000461475,19
000000461480,4
000000461484,3
000000461491,23
000000461488,26
000000461494,3
000000461505,24
000000461496,3
000000461498,22
000000461501,3
000000461506,3
000000461507,3
000000461509,3
000000461517,6
000000461519,6
000000461510,3
000000461522,26
000000461524,4
000000461521,20
000000461530,24
000000461558,3
000000461535,3
000000461545,3
000000461543,4
000000461549,3
000000461557,12
000000461560,3
000000461588,20
000000461561,23
000000461567,5
000000461619,3
000000461572,26
000000461595,25
000000461593,20
000000461609,17
000000461597,6
000000461600,3
000000461632,15
000000461628,3
000000461620,3
000000461644,5
000000461634,22
000000461647,4
000000461650,3
000000461655,26
000000461673,18
000000461657,4
000000461681,24
000000461687,4
000000461669,25
000000461688,8
000000461690,4
000000461695,11
000000461692,9
000000461701,3
000000461705,3
000000461753,3
000000461744,25
000000461715,3
000000461722,22
000000461750,4
000000461758,26
000000461759,4
000000461774,5
000000461775,8
000000461799,3
000000461786,4
000000461787,3
000000461788,24
000000461794,3
000000461802,23
000000461815,4
000000461820,5
000000461819,3
000000461805,25
000000461826,3
000000461836,3
000000461821,10
000000461838,13
000000461839,3
000000461841,13
000000461835,3
000000461844,7
000000461855,3
000000461847,26
000000461860,3
000000461868,3
000000461870,3
000000461871,6
000000461878,23
000000461876,22
000000461883,3
000000461884,20
000000461880,3
000000461885,3
000000461914,4
000000461915,3
000000461908,3
000000461898,3
000000461902,4
000000461916,12
000000461953,3
000000461917,19
000000461940,25
000000461939,26
000000461945,11
000000461957,14
000000461976,3
000000461967,3
000000461963,4
000000461968,3
000000461973,3
000000461983,3
000000461989,4
000000461993,8
000000461996,25
000000462006,10
000000461998,4
000000462011,25
000000462022,18
000000462023,4
000000462037,4
000000462026,19
000000462027,3
000000462040,3
000000462054,6
000000462046,3
000000462052,3
000000462057,5
000000462062,4
000000462080,24
000000462065,9
000000462067,26
000000462071,3
000000462081,10
000000462075,3
000000462082,3
000000462105,3
000000462110,3
000000462114,4
000000462124,16
000000462131,3
000000462123,5
000000462129,26
000000462132,5
000000462134,3
000000462151,3
000000462135,3
000000462148,6
000000462138,3
000000462164,22
000000462173,14
000000462186,7
000000462191,3
000000462185,21
000000462192,3
000000462208,3
000000462211,25
000000462197,6
000000462238,3
000000462224,3
000000462241,3
000000462244,4
000000462213,13
000000462254,3
000000462261,3
000000462283,3
000000462304,3
000000462284,4
000000462292,3
000000462289,3
000000462298,3
000000462315,3
000000462330,6
000000462324,25
000000462341,3
000000462329,3
000000462345,7
000000462342,3
000000462327,23
000000462353,4
000000462376,12
000000462364,4
000000462386,16
000000462383,20
000000462381,20
000000462379,3
000000462395,22
000000462398,3
000000462401,3
000000462406,5
000000462404,3
000000462429,3
000000462424,12
000000462426,3
000000462445,16
000000462461,20
000000462449,3
000000462454,7
000000462466,17
000000462486,3
000000462472,26
000000462477,3
000000462488,3
000000462492,3
000000462501,3
000000462504,3
000000462505,4
000000462512,3
000000462516,7
000000462509,14
000000462517,17
000000462519,13
000000462527,7
000000462530,24
000000462559,7
000000462549,4
000000462536,10
000000462553,3
000000462565,20
000000462562,3
000000462567,12
000000462577,3
000000462579,6
000000462584,3
000000462588,13
000000462589,24
000000462599,4
000000462602,4
000000462610,3
000000462604,26
000000462632,4
000000462639,24
000000462613,7
000000462640,4
000000462618,26
000000462635,5
000000462663,3
000000462662,3
000000462687,16
000000462676,3
000000462671,3
000000462677,3
000000462664,3
000000462709,3
000000462712,3
000000462710,8
000000462755,3
000000462736,3
000000462750,23
000000462762,3
000000462737,26
000000462767,7
000000462785,3
000000462770,3
000000462773,3
000000462784,3
000000462792,11
000000462801,5
000000462791,14
000000462798,19
000000462802,3
000000462807,25
000000462803,15
000000462805,6
000000462813,3
000000462809,22
000000462811,3
000000462814,3
000000462819,5
000000462833,14
000000462837,3
000000462840,23
000000462839,26
000000462847,9
000000462845,3
000000462849,3
000000462860,25
000000462879,22
000000462875,6
000000462878,26
000000462872,3
000000462890,3
000000462899,22
000000462880,3
000000462901,3
000000462908,13
000000462925,3
000000462931,21
000000462928,24
000000462911,3
000000462929,13
000000462944,3
000000462954,14
000000462953,6
000000462974,3
000000462957,12
000000462955,3
000000462964,3
000000462968,3
000000462978,3
000000462982,4
000000462984,17
000000462988,9
000000462987,7
000000462993,21
000000462998,11
000000463004,3
000000462997,3
000000463012,6
000000463013,3
000000463019,3
000000463044,5
000000463048,3
000000463024,3
000000463021,3
000000463039,3
000000463055,5
000000463057,25
000000463060,15
000000463087,12
000000463101,3
000000463070,11
000000463066,17
000000463084,3
000000463108,24
000000463102,5
000000463132,3
000000463114,12
000000463110,25
000000463120,6
000000463144,5
000000463134,10
000000463140,3
000000463157,26
000000463151,8
000000463168,3
000000463172,4
000000463179,3
000000463175,4
000000463176,3
000000463189,3
000000463201,21
000000463211,4
000000463203,25
000000463204,6
000000463217,21
000000463222,3
000000463232,3
000000463224,4
000000463226,9
000000463266,3
000000463285,25
000000463242,5
000000463270,26
000000463272,21
000000463279,4
000000463284,23
000000463290,10
000000463303,3
000000463296,3
000000463299,5
000000463301,26
000000463304,6
000000463306,4
000000463308,3
000000463305,4
000000463309,15
000000463320,3
000000463318,3
000000463319,4
000000463334,20
000000463325,4
000000463327,26
000000463330,3
000000463338,3
000000463342,3
000000463347,3
000000463354,10
000000463349,3
000000463388,24
000000463360,3
000000463355,3
000000463398,3
000000463406,10
000000463417,3
000000463426,3
000000463414,21
000000463424,3
000000463430,4
000000463434,3
000000463429,4
000000463451,3
000000463454,20
000000463459,4
000000463432,13
000000463452,26
000000463458,22
000000463464,26
000000463470,4
000000463467,26
000000463469,24
000000463482,3
000000463474,3
000000463477,7
000000463495,13
000000463496,8
000000463505,3
000000463498,10
000000463507,3
000000463533,7
000000463557,7
000000463534,14
000000463555,26
000000463546,3
000000463564,3
000000463576,4
000000463581,20
000000463571,3
000000463589,26
000000463567,4
000000463588,3
000000463583,11
000000463591,10
000000463601,26
000000463596,26
000000463599,4
000000463593,8
000000463600,3
000000463603,13
000000463605,3
000000463610,20
000000463616,3
000000463615,4
000000463613,3
000000463611,13
000000463620,5
000000463619,6
000000463625,3
000000463628,26
000000463633,16
000000463649,7
000000463653,4
000000463655,3
000000463640,5
000000463665,4
000000463669,3
000000463670,5
000000463696,26
000000463678,22
000000463680,8
000000463702,8
000000463699,3
000000463695,4
000000463684,26
000000463722,3
000000463715,4
000000463716,3
